State_Name,Year,PC_No,Party,Candidate,Sex,Total_Votes,N_Segments,PC_Name,PC_Position,PC_Total_Votes,PC_Vote_Share,N_Candidates_PC
Bihar,1999,10,IND,Shankar Sharan,M,638,6,Muzaffarpur,13,719455,0.08867823560889841,15
Bihar,1999,10,IND,Surendra Ram,M,4000,6,Muzaffarpur,4,719455,0.5559763988018708,15
Bihar,1999,10,IND,Suresh Pasban,M,294,6,Muzaffarpur,15,719455,0.04086426531193751,15
Bihar,1999,10,IND,Vijay Shukal,M,34612,6,Muzaffarpur,3,719455,4.810863778832589,15
Bihar,1999,10,JD(U),Captain Jai Na. Pd. Nishad,M,363761,6,Muzaffarpur,1,719455,50.56063270114184,15
Bihar,1999,10,RJD,Mahendra Sahni,M,303093,6,Muzaffarpur,2,719455,42.128138660513855,15
Bihar,1999,11,AJBP,K K Singh,M,5416,6,Sitamarhi,3,742702,0.7292292197947494,9
Bihar,1999,11,IND,Harichandra Rai,M,2151,6,Sitamarhi,8,742702,0.28961817795024114,9
Bihar,1999,11,IND,Nawal Kishor Rai,M,3362,6,Sitamarhi,5,742702,0.45267146177066975,9
Bihar,1999,11,IND,Ramjee Ram,M,5321,6,Sitamarhi,4,742702,0.7164380868773748,9
Bihar,1999,11,IND,Sheikh Samsul Haque,M,2742,6,Sitamarhi,6,742702,0.36919248904675095,9
Bihar,1999,11,IND,Sinha Shanker Satyadev,M,1166,6,Sitamarhi,9,742702,0.15699432612272488,9
Bihar,1999,11,IND,Vinod K Gupta,M,2731,6,Sitamarhi,7,742702,0.3677114104984233,9
Bihar,1999,11,JD(U),Nawal Kishore Rai,M,410515,6,Sitamarhi,1,742702,55.2731782060638,9
Bihar,1999,11,RJD,Suryadeo Rai,M,309298,6,Sitamarhi,2,742702,41.64496662187526,9
Bihar,1999,12,AJBP,Sulabh Kumar Singh,M,7086,6,Sheohar,4,715929,0.9897629513541147,8
Bihar,1999,12,BPSP,Anand Mohan,M,344737,6,Sheohar,2,715929,48.152400587209065,8
Bihar,1999,12,IND,Karimudin Haidar Khan,M,1690,6,Sheohar,7,715929,0.2360569274327482,8
Bihar,1999,12,IND,Mohan Sah,M,2039,6,Sheohar,6,715929,0.28480477812744,8
Bihar,1999,12,IND,Varan Ram,M,9206,6,Sheohar,3,715929,1.2858817005596923,8
Bihar,1999,12,IND,Vimal Kumar Singh,M,988,6,Sheohar,8,715929,0.13800251142222206,8
Bihar,1999,12,RJD,Md Anwarul Haque,M,347279,6,Sheohar,1,715929,48.50746372894519,8
Bihar,1999,12,SJP(R),Ram Kailash Singh,M,2904,6,Sheohar,5,715929,0.4056268149495271,8
Bihar,1999,13,AJBP,Ram Briksha Mishra,M,1249,6,Madhubani,6,706945,0.17667569612911896,6
Bihar,1999,13,BHJC,Ajimur Rahman Faiz,M,9807,6,Madhubani,4,706945,1.3872366308553,6
Bihar,1999,13,BJP,Hukumdeo Narayan Yadav,M,328613,6,Madhubani,1,706945,46.48353125066306,6
Bihar,1999,13,CPI,Bhogendra Jha,M,99394,6,Madhubani,3,706945,14.059651033673056,6
Bihar,1999,13,INC,Dr Shakil Ahmad,M,266001,6,Madhubani,2,706945,37.62683094158669,6
Bihar,1999,13,JD(S),Ajay Kumar Purvey,M,1881,6,Madhubani,5,706945,0.26607444709277245,6
Bihar,1999,14,AJBP,Santosh Kumar Jha,M,2327,6,Jhanjharpur,8,674416,0.34503926359991455,10
Bihar,1999,14,BSP,Chitranjan Sah,M,29245,6,Jhanjharpur,3,674416,4.33634433346777,10
Bihar,1999,14,IND,Chandra Kumar Choudhary,M,911,6,Jhanjharpur,9,674416,0.13507983203245474,10
Bihar,1999,14,IND,Chandraveer Kamat,M,6440,6,Jhanjharpur,4,674416,0.9549002396147186,10
Bihar,1999,14,IND,Pradeep Paswan,M,4795,6,Jhanjharpur,5,674416,0.7109855044957415,10
Bihar,1999,14,IND,Sadhu Paswan,M,793,6,Jhanjharpur,10,674416,0.11758321273516643,10
Bihar,1999,14,IND,Vivekanand Mishra,M,2823,6,Jhanjharpur,7,674416,0.41858437522241465,10
Bihar,1999,14,JD(U),Devendra Prasad Yadav,M,375852,6,Jhanjharpur,1,674416,55.729994543427196,10
Bihar,1999,14,RJD,Surendra Prasad Yadav,M,248038,6,Jhanjharpur,2,674416,36.77819031576949,10
Bihar,1999,14,RLD,Ganga Prasad Yadav,M,3192,6,Jhanjharpur,6,674416,0.4732983796351214,10
Bihar,1999,15,BJP,Kirti Azad,M,395537,6,Darbhanga,1,758279,52.16246262919058,9
Bihar,1999,15,BSP,Bishwanath Mandal,M,5471,6,Darbhanga,4,758279,0.7215022438970353,9
Bihar,1999,15,CPI(ML)(L),Baidyanath Yadav,M,9978,6,Darbhanga,3,758279,1.3158745000191223,9
Bihar,1999,15,IND,Deo Narayan Paswan,M,4190,6,Darbhanga,5,758279,0.552567063046715,9
Bihar,1999,15,IND,Lalit Mohan Jha,M,1059,6,Darbhanga,7,758279,0.13965835793949194,9
Bihar,1999,15,IND,Mithilesh Ku Yadav,M,573,6,Darbhanga,8,758279,0.07556585372930016,9
Bihar,1999,15,IND,Suresh Paswan,M,337,6,Darbhanga,9,758279,0.04444274468896013,9
Bihar,1999,15,IND,Umesh Paswan,M,1133,6,Darbhanga,6,758279,0.14941729890976804,9
Bihar,1999,15,RJD,Md Ali Ashraf Fatmi,M,340001,6,Darbhanga,2,758279,44.838509308579034,9
Bihar,1999,16,BHJC,Raja Ram Das,M,7812,6,Rosera,3,723714,1.0794319302929056,7
Bihar,1999,16,BSP,Vidyanand Ram,M,4383,6,Rosera,5,723714,0.6056259793233238,7
Bihar,1999,16,CPI(ML)(L),Laxami Narain Sada,M,7507,6,Rosera,4,723714,1.0372882105362062,7
Bihar,1999,16,IND,Nand Kumar Das,M,2614,6,Rosera,7,723714,0.36119240473446695,7
Bihar,1999,16,JD(U),Ram Chandra Paswan,M,420564,6,Rosera,1,723714,58.11190608444773,7
Bihar,1999,16,LSWP,Suresh Ram,M,3186,6,Rosera,6,723714,0.44022915129457213,7
Bihar,1999,16,RJD,Pitamber Paswan,M,277648,6,Rosera,2,723714,38.3643262393708,7
Bihar,1999,17,AJBP,Sitaram Pandey,M,2451,6,Samastipur,9,791022,0.30985231763465493,11
Bihar,1999,17,CPI(ML)(L),Vinod Chaudhary,M,16724,6,Samastipur,4,791022,2.114226911514471,11
Bihar,1999,17,IND,Indrajit Ram,M,2806,6,Samastipur,8,791022,0.35473096829165307,11
Bihar,1999,17,IND,Kailash Paswan,M,2051,6,Samastipur,10,791022,0.2592848239366288,11
Bihar,1999,17,IND,Ram Japit Rai,M,17602,6,Samastipur,3,791022,2.2252225601816384,11
Bihar,1999,17,IND,Ram Roop Prasad Roy,M,4436,6,Samastipur,6,791022,0.5607935051111094,11
Bihar,1999,17,JD(U),Manjay Lal,M,368766,6,Samastipur,1,791022,46.61893095261573,11
Bihar,1999,17,LS,Gajendra Prasad Himanshu,M,14253,6,Samastipur,5,791022,1.801846219194915,11
Bihar,1999,17,LSWP,Jainarain Sharma,M,4293,6,Samastipur,7,791022,0.5427156261140651,11
Bihar,1999,17,NCP,Renuka Sharma,F,1557,6,Samastipur,11,791022,0.19683396921956658,11
Bihar,1999,17,RJD,Ashok Singh,M,356083,6,Samastipur,2,791022,45.015562146185566,11
Bihar,1999,18,BSP,Tarkeshwar Singh,M,2576,6,Barh,4,750655,0.3431669675150369,11
Bihar,1999,18,CPI(ML)(L),Shashi Devi,F,21128,6,Barh,3,750655,2.814608575177678,11
Bihar,1999,18,IND,Janardan Prasad,M,294,6,Barh,10,750655,0.039165795205520514,11
Bihar,1999,18,IND,Mithilesh Kumar,M,501,6,Barh,8,750655,0.06674171223797883,11
Bihar,1999,18,IND,Rajkumar Singh,M,532,6,Barh,7,750655,0.07087143894332283,11
Bihar,1999,18,IND,Ranveer Singh,M,596,6,Barh,6,750655,0.07939732633500077,11
Bihar,1999,18,IND,Sidheshwar Prasad Rahi,M,1609,6,Barh,5,750655,0.21434613770640307,11
Bihar,1999,18,JD(S),Dr Arvind Kumar,M,281,6,Barh,11,750655,0.037433974329085934,11
Bihar,1999,18,JD(U),Nitish Kumar,M,362006,6,Barh,1,750655,48.22534986112129,11
Bihar,1999,18,RJD,Vijay Krishna,M,360678,6,Barh,2,750655,48.04843769774397,11
Bihar,1999,18,RLD,Shailendra Paswan,M,454,6,Barh,9,750655,0.06048051368471535,11
Bihar,1999,19,AJBP,Chandra Shekhar Roy,M,7155,6,Balia,6,499360,1.4328340275552707,8
Bihar,1999,19,BSP,Vikash Kumar,M,2477,6,Balia,8,499360,0.49603492470362065,8
Bihar,1999,19,CPI,Shatrughan Prasad Singh,M,139836,6,Balia,3,499360,28.00304389618712,8
Bihar,1999,19,IND,Chhatrapati Yadav,M,4399,6,Balia,7,499360,0.880927587311759,8
Bihar,1999,19,IND,Uday Sada,M,9744,6,Balia,4,499360,1.951297661006088,8
Bihar,1999,19,JD(U),Ramjivan Singh,M,169426,6,Balia,1,499360,33.92862864466517,8
Bihar,1999,19,NCP,Rajvanshi Mahto,M,8916,6,Balia,5,499360,1.7854854213393143,8
Bihar,1999,19,RJD,Ashok Kumar,M,157407,6,Balia,2,499360,31.521747837231658,8
Bihar,1999,20,AJBP,Dinesh Prasad Sinha,M,11479,6,Saharsa,4,721597,1.5907771235190833,5
Bihar,1999,20,BHJC,Niraj Kumar,M,12969,6,Saharsa,3,721597,1.7972635695547516,5
Bihar,1999,20,IND,Lalan Choudhary,M,5790,6,Saharsa,5,721597,0.8023869278835694,5
Bihar,1999,20,JD(U),Dinesh Chandra Yadav,M,392926,6,Saharsa,1,721597,54.452277379201966,5
Bihar,1999,20,RJD,Surya Narayan Yadav,M,298433,6,Saharsa,2,721597,41.35729499984063,5
Bihar,1999,21,IND,Dr Amar,M,5923,6,Madhepura,4,648472,0.9133779099174675,6
Bihar,1999,21,IND,Prashanna Kumar,M,1912,6,Madhepura,6,648472,0.29484696332301163,6
Bihar,1999,21,JD(U),Sharad Yadav,M,328760,6,Madhepura,1,648472,50.69763999062411,6
Bihar,1999,21,JP,Arbinad Kumar,M,8349,6,Madhepura,3,648472,1.2874881259329625,6
Bihar,1999,21,NCP,Suraj Yadav,M,5087,6,Madhepura,5,648472,0.7844594677950628,6
Bihar,1999,21,RJD,Lalu Prasad,M,298441,6,Madhepura,2,648472,46.02218754240738,6
Bihar,1999,22,AJBP,Ramjee Prasad,M,9382,6,Araria,3,638646,1.4690454492786302,8
Bihar,1999,22,BHJC,Bilat Paswan Vihangan,M,3964,6,Araria,5,638646,0.6206881433532818,8
Bihar,1999,22,BJP,Parmanand Rishidev,M,306410,6,Araria,2,638646,47.978066096084525,8
Bihar,1999,22,IND,Bahuran Rishideo,M,4385,6,Araria,4,638646,0.6866088568628004,8
Bihar,1999,22,IND,Buddhadeo Rishideo,M,3539,6,Araria,6,638646,0.5541411047747892,8
Bihar,1999,22,IND,Lalu Paswan,M,1535,6,Araria,7,638646,0.24035224521879098,8
Bihar,1999,22,IND,Rameshwar Ram,M,852,6,Araria,8,638646,0.13340723969147225,8
Bihar,1999,22,RJD,Sukdeo Paswan,M,308579,6,Araria,1,638646,48.31769086473571,8
Bihar,1999,23,AJBP,Aftab Ahmad,M,9892,6,Kishanganj,4,717635,1.3784166045413058,6
Bihar,1999,23,BJP,Syed Shahnawaz Hussain,M,258035,6,Kishanganj,1,717635,35.956300905056196,6
Bihar,1999,23,IND,Lal Chand,M,826,6,Kishanganj,6,717635,0.11510029471806697,6
Bihar,1999,23,NCP,Maulana Asrarul Haque,M,197478,6,Kishanganj,3,717635,27.5178886202596,6
Bihar,1999,23,RJD,Taslimuddin,M,249387,6,Kishanganj,2,717635,34.75123147561086,6
Bihar,1999,23,SPSP,Pradeep Kumar Sah,M,2017,6,Kishanganj,5,717635,0.2810620998139723,6
Bihar,1999,24,AJBP,Vipeen Kumar,M,2727,6,Purnea,10,693718,0.3930992132249704,14
Bihar,1999,24,BJP,Jay Krishna Mandal,M,185627,6,Purnea,2,693718,26.758279300810994,14
Bihar,1999,24,BSP,Juver Alam,M,3032,6,Purnea,9,693718,0.43706520516982406,14
Bihar,1999,24,CPM,Abdul Khalil Ahmad,M,29799,6,Purnea,3,693718,4.2955494884088345,14
Bihar,1999,24,IND,Asha Devi,F,1374,6,Purnea,13,693718,0.19806318994173422,14
Bihar,1999,24,IND,Kuldeep Mandal,M,1946,6,Purnea,11,693718,0.2805174436874926,14
Bihar,1999,24,IND,Mahmad Alam,M,5166,6,Purnea,5,693718,0.7446829979905379,14
Bihar,1999,24,IND,Mani Lal Das,M,12813,6,Purnea,4,693718,1.8470041140636397,14
Bihar,1999,24,IND,Nageshwar Singh,M,3207,6,Purnea,8,693718,0.46229159399064174,14
Bihar,1999,24,IND,Rajesh Ranjan,M,438193,6,Purnea,1,693718,63.165868551774636,14
Bihar,1999,24,IND,Sahdeo Prasad Mandal,M,1401,6,Purnea,12,693718,0.20195526135980327,14
Bihar,1999,24,JD(S),Alimudin Ansari,M,3211,6,Purnea,7,693718,0.462868197163689,14
Bihar,1999,24,JMM,Ashok Ku Sah,M,4298,6,Purnea,6,693718,0.6195601094392823,14
Bihar,1999,24,NCP,Saiyad Gulam Husen,M,924,6,Purnea,14,693718,0.13319533297391736,14
Bihar,1999,25,BJP,Nikhil Kumar Choudhary,M,280910,6,Katihar,1,639557,43.92259016788183,14
Bihar,1999,25,BSP,Madan Mohan Singh Nishad,M,5960,6,Katihar,5,639557,0.9318950461022238,14
Bihar,1999,25,INC,Mubarak Hussain,M,141575,6,Katihar,3,639557,22.136416300658112,14
Bihar,1999,25,IND,Ashok Kumar Paswan,M,891,6,Katihar,13,639557,0.13931518222769823,14
Bihar,1999,25,IND,Balmukund Uraon,M,2759,6,Katihar,7,639557,0.43139235439530804,14
Bihar,1999,25,IND,Naresh Kumar Rajak,M,1139,6,Katihar,12,639557,0.1780920230722203,14
Bihar,1999,25,IND,Pradeep Kumar Sah,M,698,6,Katihar,14,639557,0.1091380439898242,14
Bihar,1999,25,IND,Rajesh Kumar Singh,M,1577,6,Katihar,11,639557,0.24657692746698104,14
Bihar,1999,25,IND,Ram Prakash Mahto,M,48900,6,Katihar,4,639557,7.645917408456166,14
Bihar,1999,25,IND,Shakil Ahmed Khan,M,1600,6,Katihar,10,639557,0.25017316673885204,14
Bihar,1999,25,IND,Sowaran Rajak,M,4566,6,Katihar,6,639557,0.713931674580999,14
Bihar,1999,25,IND,Yogendra Paswan,M,2304,6,Katihar,9,639557,0.3602493601039469,14
Bihar,1999,25,IND,Zafar Aadil,M,2619,6,Katihar,8,639557,0.4095022023056585,14
Bihar,1999,25,NCP,Tariq Anwar,M,144059,6,Katihar,2,639557,22.52481014202018,14
Bihar,1999,26,BJP,Som Marandi,M,188199,6,Rajmahal,2,560248,33.59208778969314,7
Bihar,1999,26,INC,Thomas Hansda,M,250298,6,Rajmahal,1,560248,44.676286216104295,7
Bihar,1999,26,IND,Kistu Murmu,M,2620,6,Rajmahal,5,560248,0.46765004069626315,7
Bihar,1999,26,IND,Mahesh Malto,M,2849,6,Rajmahal,4,560248,0.5085247961616998,7
Bihar,1999,26,IND,Sobu Marandi,M,690,6,Rajmahal,7,560248,0.12315974354214561,7
Bihar,1999,26,IND,Wakil Henbram,M,984,6,Rajmahal,6,560248,0.17563650383401636,7
Bihar,1999,26,JMM,Simon Marandi,M,114608,6,Rajmahal,3,560248,20.456654909968442,7
Bihar,1999,27,AJBP,Maya Wanti Kisku,F,553,6,Dumka,9,545251,0.10142118033712914,10
Bihar,1999,27,AMB,Ravan Murmu,M,4277,6,Dumka,4,545251,0.7844093821010873,10
Bihar,1999,27,BJP,Babu Lal Marandi,M,200934,6,Dumka,1,545251,36.85165180806638,10
Bihar,1999,27,FBL,Palu Hemram,M,1757,6,Dumka,6,545251,0.3222369147420179,10
Bihar,1999,27,INC,Ramesh Hembram,M,134594,6,Dumka,3,545251,24.68477820306611,10
Bihar,1999,27,IND,Basudeo Besra,M,1268,6,Dumka,7,545251,0.23255344786162704,10
Bihar,1999,27,IND,Chetan Marandi,M,1224,6,Dumka,8,545251,0.22448376986011948,10
Bihar,1999,27,IND,Santosh Kumar Besra,M,282,6,Dumka,10,545251,0.051719299918753014,10
Bihar,1999,27,JMM,Rupi Soren Kisku,F,196483,6,Dumka,2,545251,36.03533051750478,10
Bihar,1999,27,NCP,Anand Tudu,M,3879,6,Dumka,5,545251,0.7114154765419963,10
Bihar,1999,28,AJBP,Hari Shankar Singh,M,2201,6,Godda,8,633541,0.34741240109164206,8
Bihar,1999,28,BJP,Jagdambi Prasad Yadav,M,221181,6,Godda,1,633541,34.91186837158132,8
Bihar,1999,28,BSP,Tripurari Mehta,M,6898,6,Godda,6,633541,1.0888008826579496,8
Bihar,1999,28,CPI,Sanjay Kumar,M,86430,6,Godda,4,633541,13.642368844321046,8
Bihar,1999,28,INC,Furkan Ansari,M,108850,6,Godda,3,633541,17.181208477430822,8
Bihar,1999,28,IND,Janardan Yadav,M,6591,6,Godda,7,633541,1.0403430875034134,8
Bihar,1999,28,JMM,Suraj Mandal,M,141298,6,Godda,2,633541,22.302897523601473,8
Bihar,1999,28,RJD,Javed Iqbal Ansari,M,60092,6,Godda,5,633541,9.485100411812338,8
Bihar,1999,29,AJBP,Shailendra Singh,M,5821,6,Banka,4,626291,0.9294401484294041,8
Bihar,1999,29,IND,Giridhari Yadav,M,212044,6,Banka,2,626291,33.85710476439866,8
Bihar,1999,29,IND,Manoj Kumar Singh,M,3681,6,Banka,6,626291,0.587745951961628,8
Bihar,1999,29,IND,Sadanand Jha,M,5770,6,Banka,5,626291,0.9212969689808731,8
Bihar,1999,29,IND,Shrelam Manjhi,M,3655,6,Banka,7,626291,0.5835945271447298,8
Bihar,1999,29,IND,Sikandar Paswan,M,1190,6,Banka,8,626291,0.190007520465726,8
Bihar,1999,29,JD(U),Digvijay Singh,M,233453,6,Banka,1,626291,37.2754837607438,8
Bihar,1999,29,RJD,Shakuni Choudhary,M,160677,6,Banka,3,626291,25.655326357875175,8
Bihar,1999,30,AJBP,Yugal Mandal,M,1228,6,Bhagalpur,9,669852,0.1833240775574306,12
Bihar,1999,30,BJC(R),Ratan Mandal,M,21906,6,Bhagalpur,4,669852,3.2702746278282366,12
Bihar,1999,30,BJP,Prabhash Chandra Tiwari,M,275601,6,Bhagalpur,2,669852,41.14356604145393,12
Bihar,1999,30,BSP,Shankar Bind,M,9715,6,Bhagalpur,5,669852,1.4503203692756013,12
Bihar,1999,30,CPM,Subodh Ray,M,321159,6,Bhagalpur,1,669852,47.94476988946812,12
Bihar,1999,30,IND,Awdhesh Jha,M,5324,6,Bhagalpur,6,669852,0.7948024339704891,12
Bihar,1999,30,IND,Chunchun Prasad Yadav,M,1060,6,Bhagalpur,11,669852,0.15824391059517626,12
Bihar,1999,30,IND,Vijay Yadav,M,888,6,Bhagalpur,12,669852,0.13256659680048727,12
Bihar,1999,30,JD(S),Faiyaj Bhagalpuri,M,2725,6,Bhagalpur,7,669852,0.40680627959608984,12
Bihar,1999,30,NCP,Dilip Kumar Sinha,M,26722,6,Bhagalpur,3,669852,3.9892394140795284,12
Bihar,1999,30,RLD,Indradeo Das,M,1104,6,Bhagalpur,10,669852,0.16481252575195715,12
Bihar,1999,30,SHS,Das Shankar Kumar Jogendra M,M,2420,6,Bhagalpur,8,669852,0.36127383362294957,12
Bihar,1999,31,AJBP,Ramesh Nanda Prasad,M,5731,6,Khagaria,6,662397,0.8651911165056605,9
Bihar,1999,31,CPI,Satya Narain Singh,M,72206,6,Khagaria,3,662397,10.900713620381735,9
Bihar,1999,31,IND,Deep Narain Singh,M,2016,6,Khagaria,9,662397,0.3043492044800927,9
Bihar,1999,31,IND,Raj Kumar Vidyarthi,M,2554,6,Khagaria,8,662397,0.38556937908837147,9
Bihar,1999,31,IND,Vijay Kumar Sahu,M,13628,6,Khagaria,4,662397,2.057376467586659,9
Bihar,1999,31,JD(U),Renu Kumari,F,293374,6,Khagaria,1,662397,44.28975372774937,9
Bihar,1999,31,LS,Satish Prasad Singh,M,4366,6,Khagaria,7,662397,0.6591213426389311,9
Bihar,1999,31,NCP,Ram Sharan Yadav,M,6934,6,Khagaria,5,662397,1.0468042578695254,9
Bihar,1999,31,RJD,Nayana Rana,F,261588,6,Khagaria,2,662397,39.49112088369965,9
Bihar,1999,32,BSP,Om Prakash Sahni,M,9914,6,Monghyr,3,705276,1.405690821749216,7
Bihar,1999,32,IND,Binod Kumar Paswan,M,1625,6,Monghyr,7,705276,0.2304062523040625,7
Bihar,1999,32,IND,Ravan Paswan,M,4450,6,Monghyr,6,705276,0.6309586601557404,7
Bihar,1999,32,IND,Rigan Manjhi,M,9826,6,Monghyr,4,705276,1.3932134370090574,7
Bihar,1999,32,JD(S),Ramdeo Singh Yadav,M,8048,6,Monghyr,5,705276,1.1411135498726739,7
Bihar,1999,32,JD(U),Brahma Nand Mandal,M,346613,6,Monghyr,1,705276,49.14572451068801,7
Bihar,1999,32,RJD,Bijoy Kumar Bijoy,M,324800,6,Monghyr,2,705276,46.052892768221234,7
Bihar,1999,33,BJC(R),Navin Kumar,M,6191,6,Begusarai,4,635245,0.9745846090878323,5
Bihar,1999,33,CPI(ML)(L),Shivsagar Singh,M,9315,6,Begusarai,3,635245,1.4663633716125275,5
Bihar,1999,33,INC,Rajo Singh,M,318239,6,Begusarai,1,635245,50.09704917000527,5
Bihar,1999,33,JD(S),Chandra Bhushan Yadav,M,3219,6,Begusarai,5,635245,0.5067336224606254,5
Bihar,1999,33,JD(U),Shyam Sundar Singh,M,298281,6,Begusarai,2,635245,46.95526922683374,5
Bihar,1999,34,CPI,Gaya Singh,M,358635,6,Nalanda,2,871546,41.149291029962846,9
Bihar,1999,34,CPI(ML)(L),Surendra Ram,M,42612,6,Nalanda,3,871546,4.8892427938399114,9
Bihar,1999,34,IND,Anil Kr Madhukar,M,842,6,Nalanda,7,871546,0.09660993223536107,9
Bihar,1999,34,IND,Arun Kumar Mehta,M,427,6,Nalanda,8,871546,0.04899339793883512,9
Bihar,1999,34,IND,Basudeo Prasad,M,1120,6,Nalanda,6,871546,0.1285072732821905,9
Bihar,1999,34,IND,Chhote Paswan,M,401,6,Nalanda,9,871546,0.04601019338049856,9
Bihar,1999,34,IND,Ramashray Singh,M,1332,6,Nalanda,5,871546,0.1528318642963194,9
Bihar,1999,34,JD(U),George Fernandes,M,464428,6,Nalanda,1,871546,53.28783563919747,9
Bihar,1999,34,SJP(R),Siwa Shankar Prasad,M,1749,6,Nalanda,4,871546,0.20067787586656355,9
Bihar,1999,35,AJBP,S M Taqui,M,959,6,Patna,11,802091,0.11956249353252935,24
Bihar,1999,35,BHJVP,Shashi Prasad Yadav,M,571,6,Patna,15,802091,0.071188929934384,24
Bihar,1999,35,BJP,C P Thakur,M,379356,6,Patna,1,802091,47.29588039262378,24
Bihar,1999,35,BMF,Ram Pd Chandravanshi,M,737,6,Patna,14,802091,0.09188483600987918,24
Bihar,1999,35,BSP,Lakhan Prasad,M,1633,6,Patna,9,802091,0.20359285916435915,24
Bihar,1999,35,CPI(ML)(L),Saroj Choubey,F,20476,6,Patna,4,802091,2.5528275469990316,24
Bihar,1999,35,IND,Deepak Na Lal,M,971,6,Patna,10,802091,0.12105858312834827,24
Bihar,1999,35,IND,Devdeep Sharma,M,524,6,Patna,16,802091,0.0653292456840932,24
Bihar,1999,35,IND,Jagdeep Prasad Verma,M,6127,6,Patna,5,802091,0.7638784127985478,24
Bihar,1999,35,IND,Lal Bahadur Singh,M,370,6,Patna,17,802091,0.046129429204416955,24
Bihar,1999,35,IND,Md Nasim,M,251,6,Patna,20,802091,0.03129320737921258,24
Bihar,1999,35,IND,Nagarmal Wajoria,M,805,6,Patna,13,802091,0.10036267705285311,24
Bihar,1999,35,IND,Nagendra Ray,M,2210,6,Patna,8,802091,0.2755298338966526,24
Bihar,1999,35,IND,Rajkpoor Sama,M,134,6,Patna,23,802091,0.01670633381997803,24
Bihar,1999,35,IND,Raju Kumar Vidyarthi,M,176,6,Patna,21,802091,0.02194264740534428,24
Bihar,1999,35,IND,Ramanand Yadav,M,47682,6,Patna,3,802091,5.944712008986511,24
Bihar,1999,35,IND,Shatrughan Sharma,M,300,6,Patna,18,802091,0.037402239895473206,24
Bihar,1999,35,IND,Shayam Sunder Dudewala,M,105,6,Patna,24,802091,0.013090783963415622,24
Bihar,1999,35,IND,Shiv Nandan Prasad,M,277,6,Patna,19,802091,0.034534734836820256,24
Bihar,1999,35,JD(S),Binod Kumar Sinha,M,908,6,Patna,12,802091,0.11320411275029892,24
Bihar,1999,35,JP,Chander Shekhar,M,2529,6,Patna,6,802091,0.3153008823188391,24
Bihar,1999,35,NCP,Harendra Ku Patel,M,2350,6,Patna,7,802091,0.2929842125145401,24
Bihar,1999,35,RJD,Ram Kripal Yadav,M,332476,6,Patna,2,802091,41.451157038291164,24
Bihar,1999,35,RSP,Tarakant Choudhary,M,164,6,Patna,22,802091,0.020446557809525354,24
Bihar,1999,36,ABHM,Sridhar Upadhaya,M,1012,6,Arrah,11,681711,0.1484500030071394,14
Bihar,1999,36,AJBP,Ram Swaroop Singh Yadav,M,1240,6,Arrah,9,681711,0.18189526060163325,14
Bihar,1999,36,BSP,Udai Narain Ram,M,2724,6,Arrah,6,681711,0.3995828144184266,14
Bihar,1999,36,CPI(ML)(L),Rameshwar Prasad,M,141936,6,Arrah,3,681711,20.820552990930175,14
Bihar,1999,36,IND,Mahendra Pd Sinha,M,1055,6,Arrah,10,681711,0.1547576612376799,14
Bihar,1999,36,IND,Mahesh Prasad,M,368,6,Arrah,14,681711,0.05398181927532341,14
Bihar,1999,36,IND,Rang Bahadur Singh,M,87263,6,Arrah,4,681711,12.800585585387356,14
Bihar,1999,36,JD(S),Ram Awadhesh Singh,M,6078,6,Arrah,5,681711,0.8915801564005862,14
Bihar,1999,36,JD(U),H P Singh,M,171804,6,Arrah,2,681711,25.20188173580887,14
Bihar,1999,36,KVSB,Ajit Singh,M,1479,6,Arrah,7,681711,0.21695410518533512,14
Bihar,1999,36,NCP,Gopi Chandra Prasad,M,718,6,Arrah,12,681711,0.10532322347739731,14
Bihar,1999,36,RJD,Ram Prasad Singh,M,264132,6,Arrah,1,681711,38.74545078486338,14
Bihar,1999,36,RLD,Abhimanyu Prasad Singh,M,1466,6,Arrah,8,681711,0.2150471387435438,14
Bihar,1999,36,SJP(R),Poonam Singh,F,436,6,Arrah,13,681711,0.06395672066315491,14
Bihar,1999,37,BJP,Lal Muni Choubey,M,235943,6,Buxar,1,602722,39.14623989169136,7
Bihar,1999,37,BSP,Sobh Nath Ram Anokha,M,32957,6,Buxar,5,602722,5.468026718785776,7
Bihar,1999,37,CPI,Tej Narayan Singh,M,67916,6,Buxar,3,602722,11.26821320608838,7
Bihar,1999,37,CPI(ML)(L),Mitranand Singh,M,36385,6,Buxar,4,602722,6.036779808933472,7
Bihar,1999,37,RJD,Shivanand Tiwary,M,224361,6,Buxar,2,602722,37.22462428781429,7
Bihar,1999,37,SHS,Dinanath Pandey,M,3649,6,Buxar,6,602722,0.6054200775813725,7
Bihar,1999,37,SJP(R),Vijay Singh,M,1511,6,Buxar,7,602722,0.25069600910535866,7
Bihar,1999,38,AJBP,Amitesh Kumar Choudhary,M,7612,6,Sasaram,6,653308,1.1651472199942448,8
Bihar,1999,38,BJP,Muni Lall,M,257218,6,Sasaram,1,653308,39.37162869580657,8
Bihar,1999,38,BSP,Chandrika Das,M,82861,6,Sasaram,3,653308,12.683297923797046,8
Bihar,1999,38,CPI(ML)(L),Ravishanker Ram,M,14320,6,Sasaram,5,653308,2.1919217275771916,8
